Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Exit Type
2023-11-03 11:03:00,34237.6,2023-11-03 12:01:00,34182.3,15.89,15.63,0.12,0.12,-0.26,-1.65,Signal Exit
2023-11-03 12:02:00,34182.7,2023-11-03 12:26:00,34231.4,15.63,15.42,0.12,0.12,-0.21,-1.35,Signal Exit
2023-11-03 12:33:00,34279.0,2023-11-03 12:45:00,34335.2,15.42,15.22,0.11,0.11,-0.2,-1.33,Signal Exit
2023-11-03 12:46:00,34321.3,2023-11-03 12:48:00,34354.5,15.22,15.0,0.11,0.11,-0.21,-1.39,Signal Exit
2023-11-03 13:05:00,34389.8,2023-11-03 13:55:00,34492.4,15.0,14.83,0.11,0.11,-0.18,-1.19,Signal Exit
2023-11-03 14:06:00,34540.5,2023-11-03 14:22:00,34557.5,14.83,14.61,0.11,0.11,-0.21,-1.44,Signal Exit
2023-11-03 14:34:00,34626.7,2023-11-03 14:37:00,34648.6,14.61,14.4,0.11,0.11,-0.21,-1.43,Signal Exit
2023-11-03 16:34:00,34657.0,2023-11-03 18:26:00,34483.0,14.4,14.12,0.11,0.11,-0.29,-1.98,Signal Exit
2023-11-03 18:29:00,34552.1,2023-11-03 18:31:00,34567.7,14.12,13.91,0.11,0.11,-0.2,-1.44,Signal Exit
2023-11-03 18:37:00,34494.9,2023-11-08 20:04:00,35679.0,13.91,14.18,0.1,0.11,0.26,1.89,Signal Exit
2023-11-08 20:37:00,35425.0,2023-11-08 20:38:00,35465.2,14.18,13.98,0.11,0.11,-0.2,-1.38,Signal Exit
2023-11-08 20:39:00,35466.1,2023-11-08 20:40:00,35491.2,13.98,13.78,0.1,0.1,-0.2,-1.42,Signal Exit
2023-11-08 21:26:00,35476.5,2023-11-08 21:39:00,35433.0,13.78,13.56,0.1,0.1,-0.22,-1.61,Signal Exit
2023-11-08 21:40:00,35406.1,2023-11-08 21:45:00,35462.0,13.56,13.38,0.1,0.1,-0.18,-1.33,Signal Exit
2023-11-14 17:17:00,36097.8,2023-11-15 03:27:00,35433.0,13.38,12.94,0.1,0.1,-0.44,-3.3,Signal Exit
2023-11-15 03:28:00,35426.7,2023-11-15 11:27:00,36105.3,12.94,12.99,0.1,0.1,0.05,0.4,Signal Exit
2023-11-15 11:31:00,36082.7,2023-11-15 11:32:00,36121.3,12.99,12.81,0.1,0.1,-0.18,-1.38,Signal Exit
2023-11-15 11:42:00,36161.4,2023-11-15 12:27:00,36281.3,12.81,12.66,0.1,0.1,-0.15,-1.16,Signal Exit
2023-11-15 12:31:00,36241.0,2023-11-15 12:40:00,36326.0,12.66,12.5,0.09,0.09,-0.16,-1.26,Signal Exit
2023-11-15 12:42:00,36262.0,2023-11-15 15:37:00,36223.8,12.5,12.3,0.09,0.09,-0.2,-1.59,Signal Exit
2023-11-15 15:44:00,36229.0,2023-11-15 15:49:00,36342.0,12.3,12.16,0.09,0.09,-0.15,-1.18,Signal Exit
2023-11-15 15:52:00,36264.1,2023-11-15 15:53:00,36268.0,12.16,11.98,0.09,0.09,-0.18,-1.48,Signal Exit
2023-11-15 15:54:00,36284.7,2023-11-15 15:55:00,36315.7,11.98,11.81,0.09,0.09,-0.17,-1.4,Signal Exit
2023-11-15 16:11:00,36329.9,2023-11-15 16:43:00,36339.2,11.81,11.64,0.09,0.09,-0.17,-1.46,Signal Exit
2023-11-15 16:58:00,36341.5,2023-11-15 16:59:00,36339.8,11.64,11.46,0.09,0.09,-0.17,-1.49,Signal Exit
2023-11-15 17:01:00,36319.8,2023-11-15 17:02:00,36308.7,11.46,11.29,0.09,0.09,-0.17,-1.52,Signal Exit
2023-11-15 17:03:00,36275.5,2023-11-15 17:35:00,36393.4,11.29,11.16,0.08,0.08,-0.13,-1.17,Signal Exit
2023-11-15 17:44:00,36349.1,2023-11-15 17:48:00,36397.7,11.16,11.01,0.08,0.08,-0.15,-1.36,Signal Exit
2023-11-16 18:33:00,36232.4,2023-11-16 18:34:00,36241.5,11.01,10.84,0.08,0.08,-0.16,-1.46,Signal Exit
2023-11-16 18:42:00,36235.0,2023-11-16 18:43:00,36199.9,10.84,10.67,0.08,0.08,-0.17,-1.58,Signal Exit
2023-11-17 14:39:00,36212.9,2023-11-17 17:03:00,36541.8,10.67,10.61,0.08,0.08,-0.06,-0.59,Signal Exit
2023-11-17 17:30:00,36261.0,2023-11-17 17:31:00,36259.6,10.61,10.45,0.08,0.08,-0.16,-1.49,Signal Exit
2023-11-17 18:22:00,36364.3,2023-11-17 18:28:00,36383.4,10.45,10.3,0.08,0.08,-0.15,-1.44,Signal Exit
2023-11-17 18:32:00,36355.7,2023-11-17 18:33:00,36368.0,10.3,10.15,0.08,0.08,-0.15,-1.46,Signal Exit
2023-11-17 19:40:00,36368.9,2023-11-17 19:41:00,36373.9,10.15,10.0,0.08,0.08,-0.15,-1.48,Signal Exit
2023-11-17 19:42:00,36304.6,2023-11-17 19:50:00,36299.7,10.0,9.85,0.07,0.07,-0.15,-1.5,Signal Exit
2023-11-17 19:51:00,36306.2,2023-11-17 20:03:00,36324.1,9.85,9.71,0.07,0.07,-0.14,-1.44,Signal Exit
2023-11-17 20:41:00,36296.7,2023-11-17 20:42:00,36314.6,9.71,9.57,0.07,0.07,-0.14,-1.44,Signal Exit
2023-11-18 03:23:00,36333.2,2023-11-18 03:24:00,36341.0,9.57,9.43,0.07,0.07,-0.14,-1.47,Signal Exit
2023-11-18 03:26:00,36326.4,2023-11-18 03:38:00,36345.0,9.43,9.29,0.07,0.07,-0.14,-1.44,Signal Exit
2023-11-18 03:40:00,36325.0,2023-11-18 03:46:00,36333.2,9.29,9.16,0.07,0.07,-0.14,-1.47,Signal Exit
2023-11-18 03:50:00,36334.1,2023-11-18 03:51:00,36333.9,9.16,9.02,0.07,0.07,-0.14,-1.49,Signal Exit
2023-11-18 03:52:00,36327.1,2023-11-18 04:17:00,36373.2,9.02,8.9,0.07,0.07,-0.12,-1.36,Signal Exit
2023-11-18 04:21:00,36368.5,2023-11-18 04:22:00,36376.3,8.9,8.77,0.07,0.07,-0.13,-1.47,Signal Exit
2023-11-18 04:31:00,36351.5,2023-11-18 04:34:00,36336.3,8.77,8.63,0.07,0.07,-0.13,-1.53,Signal Exit
2023-11-18 04:37:00,36347.0,2023-11-18 04:38:00,36334.7,8.63,8.5,0.06,0.06,-0.13,-1.52,Signal Exit
2023-11-18 04:39:00,36344.1,2023-11-18 04:40:00,36346.0,8.5,8.38,0.06,0.06,-0.13,-1.48,Signal Exit
2023-11-18 04:45:00,36354.6,2023-11-18 04:47:00,36364.7,8.38,8.25,0.06,0.06,-0.12,-1.46,Signal Exit
2023-11-18 04:49:00,36355.4,2023-11-18 04:53:00,36368.3,8.25,8.13,0.06,0.06,-0.12,-1.45,Signal Exit
2023-11-18 04:54:00,36358.6,2023-11-18 06:56:00,36221.3,8.13,7.98,0.06,0.06,-0.15,-1.86,Signal Exit
2023-11-18 06:57:00,36221.1,2023-11-18 06:58:00,36217.3,7.98,7.86,0.06,0.06,-0.12,-1.5,Signal Exit
2023-11-18 06:59:00,36210.1,2023-11-18 07:00:00,36217.4,7.86,7.75,0.06,0.06,-0.12,-1.47,Signal Exit
2023-11-18 08:03:00,36353.5,2023-11-18 08:04:00,36363.3,7.75,7.63,0.06,0.06,-0.11,-1.46,Signal Exit
2023-11-19 08:41:00,36623.3,2023-11-19 08:51:00,36603.5,7.63,7.52,0.06,0.06,-0.12,-1.54,Signal Exit
2023-11-19 09:16:00,36570.9,2023-11-19 09:17:00,36571.8,7.52,7.4,0.06,0.06,-0.11,-1.49,Signal Exit
2023-11-19 09:18:00,36573.0,2023-11-19 09:20:00,36594.4,7.4,7.3,0.06,0.06,-0.11,-1.43,Signal Exit
2023-11-19 09:22:00,36588.3,2023-11-19 09:30:00,36608.2,7.3,7.19,0.05,0.05,-0.1,-1.44,Signal Exit
2023-11-19 09:31:00,36604.9,2023-11-19 09:36:00,36621.0,7.19,7.09,0.05,0.05,-0.1,-1.45,Signal Exit
2023-11-19 09:43:00,36631.1,2023-11-19 09:44:00,36632.0,7.09,6.98,0.05,0.05,-0.11,-1.49,Signal Exit
2023-11-19 09:45:00,36635.4,2023-11-19 10:06:00,36589.4,6.98,6.87,0.05,0.05,-0.11,-1.61,Signal Exit
2023-11-19 10:08:00,36574.4,2023-11-19 16:20:00,36569.0,6.87,6.77,0.05,0.05,-0.1,-1.5,Signal Exit
2023-11-19 16:22:00,36556.0,2023-11-19 18:11:00,36588.9,6.77,6.67,0.05,0.05,-0.09,-1.4,Signal Exit
2023-11-21 23:54:00,35909.4,2023-11-22 00:07:00,35891.6,6.67,6.57,0.05,0.05,-0.1,-1.54,Signal Exit
2023-11-23 16:57:00,37064.7,2023-11-23 17:01:00,37055.6,6.57,6.47,0.05,0.05,-0.1,-1.51,Signal Exit
2023-11-23 19:04:00,37176.3,2023-11-23 19:07:00,37183.3,6.47,6.38,0.05,0.05,-0.1,-1.47,Signal Exit
2023-11-26 10:07:00,37715.3,2023-11-26 10:13:00,37707.0,6.38,6.28,0.05,0.05,-0.1,-1.51,Signal Exit
2023-11-26 10:58:00,37676.7,2023-11-26 11:01:00,37687.5,6.28,6.19,0.05,0.05,-0.09,-1.46,Signal Exit
2023-11-26 11:03:00,37679.5,2023-11-26 11:13:00,37661.7,6.19,6.09,0.05,0.05,-0.1,-1.54,Signal Exit
2023-11-26 11:15:00,37669.4,2023-11-26 11:16:00,37676.1,6.09,6.0,0.05,0.05,-0.09,-1.47,Signal Exit
2023-11-26 11:17:00,37679.3,2023-11-26 11:19:00,37680.8,6.0,5.91,0.04,0.04,-0.09,-1.48,Signal Exit
2023-11-26 11:20:00,37685.3,2023-11-26 11:25:00,37676.5,5.91,5.82,0.04,0.04,-0.09,-1.51,Signal Exit
2023-11-26 12:23:00,37587.3,2023-11-26 20:52:00,37595.8,5.82,5.74,0.04,0.04,-0.09,-1.47,Signal Exit
