Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Exit Type
2023-03-18 21:23:00,27311.0,2023-03-18 21:40:00,27314.2,9769.22,9624.9,72.72,72.73,-144.32,-1.48,Signal Exit
2023-03-18 21:42:00,27306.8,2023-03-19 11:15:00,27049.3,9624.9,9392.19,71.65,70.97,-232.71,-2.42,Signal Exit
2023-03-19 11:50:00,27145.4,2023-03-19 11:56:00,27177.5,9392.19,9263.29,69.92,70.0,-128.89,-1.37,Signal Exit
2023-03-19 11:59:00,27170.8,2023-03-19 12:00:00,27191.3,9263.29,9132.26,68.96,69.01,-131.03,-1.41,Signal Exit
2023-03-19 13:43:00,27173.9,2023-03-19 14:08:00,27257.4,9132.26,9023.94,67.98,68.19,-108.32,-1.19,Signal Exit
2023-03-24 17:51:00,27513.0,2023-03-24 17:52:00,27555.1,9023.94,8903.19,67.18,67.28,-120.75,-1.34,Signal Exit
2023-03-24 17:56:00,27544.0,2023-03-24 17:57:00,27565.6,8903.19,8777.52,66.28,66.33,-125.68,-1.41,Signal Exit
2023-03-24 20:45:00,27532.1,2023-03-24 20:46:00,27562.4,8777.52,8656.35,65.34,65.41,-121.17,-1.38,Signal Exit
2023-03-24 20:47:00,27544.5,2023-03-24 20:48:00,27569.7,8656.35,8535.27,64.44,64.5,-121.08,-1.4,Signal Exit
2023-03-24 20:49:00,27559.5,2023-03-24 20:50:00,27569.6,8535.27,8411.28,63.54,63.56,-123.99,-1.45,Signal Exit
2023-03-24 20:54:00,27613.0,2023-03-25 00:33:00,27535.4,8411.28,8262.76,62.61,62.44,-148.52,-1.77,Signal Exit
2023-03-25 00:37:00,27528.6,2023-03-25 11:54:00,27438.1,8262.76,8112.99,61.51,61.31,-149.78,-1.81,Signal Exit
2023-03-25 11:55:00,27446.4,2023-03-25 13:30:00,27416.4,8112.99,7983.46,60.39,60.33,-129.52,-1.6,Signal Exit
2023-03-25 19:30:00,27172.4,2023-03-25 19:31:00,27213.1,7983.46,7876.38,59.43,59.52,-107.08,-1.34,Signal Exit
2023-03-25 19:38:00,27239.6,2023-03-25 19:39:00,27236.9,7876.38,7758.35,58.63,58.63,-118.04,-1.5,Signal Exit
2023-03-25 19:40:00,27242.7,2023-03-25 19:44:00,27275.3,7758.35,7651.98,57.75,57.82,-106.36,-1.37,Signal Exit
2023-03-25 19:48:00,27210.8,2023-03-25 20:24:00,27289.9,7651.98,7559.97,56.96,57.13,-92.01,-1.2,Signal Exit
2023-03-25 22:53:00,27430.3,2023-03-25 22:54:00,27430.3,7559.97,7447.41,56.28,56.28,-112.56,-1.49,Signal Exit
2023-03-25 22:56:00,27421.0,2023-03-25 23:07:00,27412.9,7447.41,7334.37,55.44,55.42,-113.05,-1.52,Signal Exit
2023-03-25 23:12:00,27420.4,2023-03-25 23:13:00,27423.6,7334.37,7226.01,54.6,54.6,-108.35,-1.48,Signal Exit
2023-03-26 20:50:00,27699.1,2023-03-26 20:51:00,27709.5,7226.01,7121.1,53.79,53.81,-104.91,-1.45,Signal Exit
2023-03-27 14:19:00,27400.9,2023-03-28 18:28:00,26872.4,7121.1,6879.78,53.01,51.99,-241.33,-3.39,Signal Exit
2023-03-28 18:35:00,26850.9,2023-03-28 18:36:00,26886.4,6879.78,6786.31,51.21,51.28,-93.47,-1.36,Signal Exit
2023-03-29 00:22:00,27269.2,2023-03-29 04:22:00,27402.7,6786.31,6718.0,50.52,50.77,-68.31,-1.01,Signal Exit
2023-03-29 04:24:00,27382.4,2023-03-29 04:26:00,27392.0,6718.0,6620.3,50.01,50.03,-97.7,-1.45,Signal Exit
2023-03-29 04:29:00,27382.8,2023-03-29 04:32:00,27547.4,6620.3,6560.94,49.28,49.58,-59.36,-0.9,Signal Exit
2023-03-30 17:36:00,27732.8,2023-03-30 17:38:00,27865.4,6560.94,6494.16,48.84,49.07,-66.78,-1.02,Signal Exit
2023-03-30 17:41:00,27770.4,2023-03-30 17:42:00,27776.1,6494.16,6398.79,48.34,48.35,-95.37,-1.47,Signal Exit
2023-03-30 17:53:00,27765.1,2023-03-30 17:54:00,27778.5,6398.79,6306.56,47.63,47.66,-92.22,-1.44,Signal Exit
2023-03-30 17:55:00,27725.6,2023-03-30 17:56:00,27766.0,6306.56,6221.72,46.95,47.02,-84.84,-1.35,Signal Exit
2023-03-30 18:04:00,27761.2,2023-03-30 18:13:00,27750.0,6221.72,6126.62,46.32,46.3,-95.1,-1.53,Signal Exit
2023-04-05 15:59:00,27996.1,2023-04-05 19:51:00,28260.2,6126.62,6092.34,45.61,46.04,-34.28,-0.56,Signal Exit
2023-04-05 19:53:00,28241.4,2023-04-10 22:02:00,29458.1,6092.34,6260.19,45.35,47.31,167.86,2.76,Signal Exit
2023-04-21 02:46:00,28176.7,2023-04-21 10:06:00,28019.4,6260.19,6132.56,46.6,46.34,-127.63,-2.04,Signal Exit
2023-04-21 14:55:00,28058.4,2023-04-21 15:56:00,28004.7,6132.56,6029.7,45.65,45.56,-102.87,-1.68,Signal Exit
2023-04-21 16:08:00,27956.3,2023-04-21 16:16:00,28016.7,6029.7,5952.76,44.89,44.98,-76.94,-1.28,Signal Exit
2023-04-21 16:36:00,27925.0,2023-04-21 16:45:00,28018.3,5952.76,5883.72,44.31,44.46,-69.03,-1.16,Signal Exit
2023-04-21 16:47:00,28005.7,2023-04-25 23:47:00,28304.1,5883.72,5857.88,43.8,44.27,-25.84,-0.44,Signal Exit
2023-05-01 01:51:00,28454.4,2023-05-01 01:53:00,28504.2,5857.88,5780.77,43.61,43.68,-77.11,-1.32,Signal Exit
